channel,attention,cued_side,timepoint,erp,time
Oz,0,0,34,5.412624703636149e-07,0.07
Iz,0,0,34,1.8215224548543542e-07,0.07
O2,0,0,35,1.1857060461441714e-06,0.07500000000000001
PO4,0,0,35,8.033884908498644e-07,0.07500000000000001
P4,0,0,35,8.238402876639187e-07,0.07500000000000001
P6,0,0,35,2.336911544864628e-07,0.07500000000000001
P2,0,0,35,5.862249423549123e-07,0.07500000000000001
P1,0,0,35,1.1286128123658735e-06,0.07500000000000001
P3,0,0,35,9.489053330336005e-07,0.07500000000000001
P5,0,0,35,6.761674424568533e-07,0.07500000000000001
PO3,0,0,35,5.165866994243864e-07,0.07500000000000001
O1,0,0,35,6.997897470151098e-07,0.07500000000000001
Pz,0,0,35,5.213639998742616e-07,0.07500000000000001
POz,0,0,35,9.001565932298461e-07,0.07500000000000001
Oz,0,0,35,2.515535282897419e-07,0.07500000000000001
Iz,0,0,35,5.689058876371785e-08,0.07500000000000001
O2,0,0,36,1.4720815483573423e-06,0.07999999999999999
PO4,0,0,36,9.351501573546821e-07,0.07999999999999999
P4,0,0,36,9.98583011799427e-07,0.07999999999999999
P6,0,0,36,3.41614448237318e-07,0.07999999999999999
P2,0,0,36,1.0760035412802501e-06,0.07999999999999999
P1,0,0,36,1.4030241317170953e-06,0.07999999999999999
P3,0,0,36,1.1132042001886158e-06,0.07999999999999999
P5,0,0,36,7.515938233414261e-07,0.07999999999999999
PO3,0,0,36,7.962072867195376e-07,0.07999999999999999
O1,0,0,36,6.190382274325446e-07,0.07999999999999999
Pz,0,0,36,9.183004658004052e-07,0.07999999999999999
POz,0,0,36,1.2952923093497487e-06,0.07999999999999999
Oz,0,0,36,5.579287505499681e-07,0.07999999999999999
Iz,0,0,36,1.7548191570648746e-07,0.07999999999999999
O2,0,0,37,1.3327396795324909e-06,0.08499999999999999
PO4,0,0,37,1.1633629221107124e-06,0.08499999999999999
P4,0,0,37,1.0800716204094504e-06,0.08499999999999999
P6,0,0,37,4.926443029773716e-07,0.08499999999999999
P2,0,0,37,1.181892491647185e-06,0.08499999999999999
P1,0,0,37,1.5150031132202303e-06,0.08499999999999999
P3,0,0,37,1.2243873358484873e-06,0.08499999999999999
P5,0,0,37,6.3205509976429e-07,0.08499999999999999
PO3,0,0,37,9.038853909201071e-07,0.08499999999999999
O1,0,0,37,6.781462155875606e-07,0.08499999999999999
Pz,0,0,37,1.018486075233099e-06,0.08499999999999999
POz,0,0,37,1.3294797146830618e-06,0.08499999999999999
Oz,0,0,37,5.227585701441446e-07,0.08499999999999999
Iz,0,0,37,-8.750963056130482e-08,0.08499999999999999
O2,0,0,38,7.272693659204513e-07,0.09
PO4,0,0,38,6.646922588845492e-07,0.09
P4,0,0,38,8.614318389037896e-07,0.09
P6,0,0,38,4.542666267473799e-07,0.09
P2,0,0,38,8.405391555481911e-07,0.09
P1,0,0,38,1.1945420440103721e-06,0.09
P3,0,0,38,1.1042366600054949e-06,0.09
P5,0,0,38,5.653891725580667e-07,0.09
PO3,0,0,38,2.637837368275025e-07,0.09
O1,0,0,38,7.893504808715154e-08,0.09
Pz,0,0,38,7.618088760150713e-07,0.09
POz,0,0,38,7.934452805398203e-07,0.09
Oz,0,0,38,-1.550002965496673e-07,0.09
Iz,0,0,38,-2.427344742664911e-07,0.09
O2,0,0,39,1.1946979303808272e-06,0.095
PO4,0,0,39,7.87314945042396e-07,0.095
P4,0,0,39,1.1235517779497416e-06,0.095
P6,0,0,39,7.468701356631259e-07,0.095
P2,0,0,39,1.044637199574999e-06,0.095
P1,0,0,39,8.933846774917564e-07,0.095
P3,0,0,39,7.714217054236947e-07,0.095
P5,0,0,39,3.9856925845864395e-07,0.095
PO3,0,0,39,-2.118125009233953e-07,0.095
O1,0,0,39,-3.786177748522134e-07,0.095
Pz,0,0,39,4.80093402275535e-07,0.095
POz,0,0,39,7.232585372422719e-07,0.095
Oz,0,0,39,-5.8349643008488215e-08,0.095
Iz,0,0,39,-5.990903786401827e-08,0.095
O2,0,0,40,1.3849456814536722e-06,0.1
PO4,0,0,40,6.46070552510337e-07,0.1
P4,0,0,40,1.0781587983961604e-06,0.1
P6,0,0,40,6.307157782055e-07,0.1
P2,0,0,40,8.656293196809718e-07,0.1
P1,0,0,40,2.440872537086756e-07,0.1
P3,0,0,40,1.1362300234862714e-08,0.1
P5,0,0,40,-6.7908027530892e-07,0.1
PO3,0,0,40,-1.0995964537797196e-06,0.1
O1,0,0,40,-8.660123708805176e-07,0.1
Pz,0,0,40,2.054198452700497e-07,0.1
POz,0,0,40,3.3327837297053596e-07,0.1
Oz,0,0,40,-1.2943487876119434e-07,0.1
Iz,0,0,40,-1.1670111398889817e-07,0.1
O2,0,0,41,1.937286506152677e-06,0.10500000000000001
PO4,0,0,41,9.748688807929382e-07,0.10500000000000001
P4,0,0,41,1.5382840406690072e-06,0.10500000000000001
P6,0,0,41,1.4416244166204806e-06,0.10500000000000001
P2,0,0,41,1.1684679497487877e-06,0.10500000000000001
P1,0,0,41,8.722514621003612e-08,0.10500000000000001
P3,0,0,41,-3.081979217277937e-07,0.10500000000000001
P5,0,0,41,-9.347526844480691e-07,0.10500000000000001
PO3,0,0,41,-1.4717362705190392e-06,0.10500000000000001
O1,0,0,41,-8.596062806904549e-07,0.10500000000000001
Pz,0,0,41,2.101531165951413e-07,0.10500000000000001
POz,0,0,41,1.3738655168598924e-07,0.10500000000000001
Oz,0,0,41,2.2312059633226696e-07,0.10500000000000001
Iz,0,0,41,6.637851701510658e-07,0.10500000000000001
O2,0,0,42,1.7989822842123066e-06,0.10999999999999999
PO4,0,0,42,8.101748725127361e-07,0.10999999999999999
P4,0,0,42,1.6759636422375673e-06,0.10999999999999999
P6,0,0,42,1.579891617670861e-06,0.10999999999999999
P2,0,0,42,9.151839074925901e-07,0.10999999999999999
P1,0,0,42,-5.16329289359956e-07,0.10999999999999999
P3,0,0,42,-1.039287742333964e-06,0.10999999999999999
P5,0,0,42,-1.2635371394090472e-06,0.10999999999999999
PO3,0,0,42,-1.9997515710243447e-06,0.10999999999999999
O1,0,0,42,-1.3595932462596176e-06,0.10999999999999999
Pz,0,0,42,-2.3768662764800647e-08,0.10999999999999999
POz,0,0,42,-4.3755893603965714e-07,0.10999999999999999
Oz,0,0,42,-2.2187325322247822e-07,0.10999999999999999
Iz,0,0,42,4.531688839526022e-07,0.10999999999999999
O2,0,0,43,1.6612713295008925e-06,0.11499999999999999
PO4,0,0,43,5.517307850194551e-07,0.11499999999999999
P4,0,0,43,1.9276674534558072e-06,0.11499999999999999
P6,0,0,43,1.9066369113686284e-06,0.11499999999999999
P2,0,0,43,9.539312174735934e-07,0.11499999999999999
P1,0,0,43,-6.160118278095162e-07,0.11499999999999999
P3,0,0,43,-1.1027401759099717e-06,0.11499999999999999
P5,0,0,43,-1.505926415413887e-06,0.11499999999999999
PO3,0,0,43,-2.2227661935222507e-06,0.11499999999999999
O1,0,0,43,-1.6585750549174837e-06,0.11499999999999999
Pz,0,0,43,-1.436825286034825e-07,0.11499999999999999
POz,0,0,43,-8.226175317811547e-07,0.11499999999999999
Oz,0,0,43,-5.302557008082098e-07,0.11499999999999999
Iz,0,0,43,5.719306850016679e-07,0.11499999999999999
O2,0,0,44,1.0880434838926343e-06,0.12
PO4,0,0,44,3.141099258307926e-07,0.12
P4,0,0,44,2.1610276525035734e-06,0.12
P6,0,0,44,2.2240493730983406e-06,0.12
P2,0,0,44,1.024678898374544e-06,0.12
P1,0,0,44,-8.063136923841106e-07,0.12
P3,0,0,44,-1.2019232459645808e-06,0.12
P5,0,0,44,-1.8492927118800473e-06,0.12
PO3,0,0,44,-2.4428498568875717e-06,0.12
O1,0,0,44,-1.7931517688945233e-06,0.12
Pz,0,0,44,-1.9699288978779916e-07,0.12
POz,0,0,44,-1.37309263271452e-06,0.12
Oz,0,0,44,-9.410272941171097e-07,0.12
Iz,0,0,44,5.063430628709976e-07,0.12
O2,0,0,45,1.2453127803972641e-06,0.125
PO4,0,0,45,2.0565718442716232e-07,0.125
P4,0,0,45,2.204970983047754e-06,0.125
P6,0,0,45,2.5460664364019623e-06,0.125
P2,0,0,45,1.0598128315499548e-06,0.125
P1,0,0,45,-9.808002965733308e-07,0.125
P3,0,0,45,-1.4453138624349781e-06,0.125
P5,0,0,45,-1.7407717439143246e-06,0.125
PO3,0,0,45,-2.3873871270940547e-06,0.125
O1,0,0,45,-1.8920938705044967e-06,0.125
Pz,0,0,45,-4.368613142456142e-07,0.125
POz,0,0,45,-1.5724377128724793e-06,0.125
Oz,0,0,45,-1.088926863096445e-06,0.125
Iz,0,0,45,4.990791465953698e-07,0.125
O2,0,0,46,1.4771146396712142e-06,0.13
PO4,0,0,46,4.817430417345342e-07,0.13
P4,0,0,46,1.959942643100942e-06,0.13
P6,0,0,46,2.6272421880508548e-06,0.13
P2,0,0,46,9.411979633773637e-07,0.13
P1,0,0,46,-1.0124959647847881e-06,0.13
P3,0,0,46,-1.2618059212965296e-06,0.13
P5,0,0,46,-1.657881902689771e-06,0.13
PO3,0,0,46,-2.2687032011299955e-06,0.13
O1,0,0,46,-1.6615518860003308e-06,0.13
Pz,0,0,46,-5.65120614194113e-07,0.13
POz,0,0,46,-1.3772188936084756e-06,0.13
Oz,0,0,46,-9.342752655234206e-07,0.13
Iz,0,0,46,3.732644591990726e-07,0.13
O2,0,0,47,1.12199217714884e-06,0.135
PO4,0,0,47,1.0895479570982362e-07,0.135
P4,0,0,47,1.6849337156263156e-06,0.135
P6,0,0,47,2.2669887421567313e-06,0.135
P2,0,0,47,6.911928578099393e-07,0.135
P1,0,0,47,-7.690942289538894e-07,0.135
P3,0,0,47,-1.071854314371069e-06,0.135
P5,0,0,47,-1.4562201390130594e-06,0.135
PO3,0,0,47,-1.982501333779253e-06,0.135
O1,0,0,47,-1.5333596333144174e-06,0.135
Pz,0,0,47,-4.3527078707709106e-07,0.135
POz,0,0,47,-1.2061396258604991e-06,0.135
Oz,0,0,47,-7.981390664412778e-07,0.135
Iz,0,0,47,4.4466679003022587e-07,0.135
O2,0,0,48,5.697433870381233e-07,0.13999999999999999
PO4,0,0,48,-2.9652368305565497e-07,0.13999999999999999
P4,0,0,48,1.273805113295548e-06,0.13999999999999999
P6,0,0,48,1.6319367068669695e-06,0.13999999999999999
P2,0,0,48,5.625543510501939e-07,0.13999999999999999
P1,0,0,48,-3.6792043176008216e-07,0.13999999999999999
P3,0,0,48,-3.348174663064757e-07,0.13999999999999999
P5,0,0,48,-4.268247056983945e-07,0.13999999999999999
PO3,0,0,48,-1.438545394924262e-06,0.13999999999999999
O1,0,0,48,-9.65051523389751e-07,0.13999999999999999
Pz,0,0,48,-2.431891056063956e-07,0.13999999999999999
POz,0,0,48,-9.108911672711477e-07,0.13999999999999999
Oz,0,0,48,-7.972477265976536e-07,0.13999999999999999
Iz,0,0,48,4.3854056831907123e-07,0.13999999999999999
O2,0,0,49,4.922638235662561e-07,0.145
PO4,0,0,49,-3.1912914834634357e-07,0.145
P4,0,0,49,9.587350729933854e-07,0.145
P6,0,0,49,9.507531358705425e-07,0.145
P2,0,0,49,4.7477381488419766e-07,0.145
P1,0,0,49,2.145353118113095e-07,0.145
P3,0,0,49,1.2565753406996477e-07,0.145
P5,0,0,49,-1.6933506079392227e-07,0.145
PO3,0,0,49,-8.953676928676989e-07,0.145
O1,0,0,49,-4.0404323246896925e-07,0.145
Pz,0,0,49,5.455319826767383e-08,0.145
POz,0,0,49,-4.2824122131493115e-07,0.145
Oz,0,0,49,-3.7883591311454296e-07,0.145
Iz,0,0,49,7.680317976720291e-07,0.145
O2,0,0,50,5.591957455213495e-08,0.15
PO4,0,0,50,-6.57697070561775e-07,0.15
P4,0,0,50,1.629396562173547e-07,0.15
P6,0,0,50,2.2124956276365192e-07,0.15
P2,0,0,50,1.6656814651581685e-07,0.15
P1,0,0,50,8.156541444451826e-07,0.15
P3,0,0,50,8.735409901872523e-07,0.15
P5,0,0,50,7.36999161506522e-07,0.15
PO3,0,0,50,-1.10384751151848e-07,0.15
O1,0,0,50,5.546139852776492e-07,0.15
Pz,0,0,50,3.886396669782631e-07,0.15
POz,0,0,50,7.012465776501473e-08,0.15
Oz,0,0,50,-2.5580768932742846e-08,0.15
Iz,0,0,50,1.1118146931026292e-06,0.15
O2,0,0,51,-5.760680912681414e-07,0.155
PO4,0,0,51,-1.2042227529243656e-06,0.155
P4,0,0,51,-3.600644231833869e-07,0.155
P6,0,0,51,-9.129204792293324e-07,0.155
P2,0,0,51,-1.9281655479831725e-07,0.155
P1,0,0,51,1.1065608426551077e-06,0.155
P3,0,0,51,1.3166872525692182e-06,0.155
P5,0,0,51,1.3324804782970818e-06,0.155
PO3,0,0,51,5.60578424606381e-07,0.155
O1,0,0,51,1.0162983596641412e-06,0.155
Pz,0,0,51,5.243071302280613e-07,0.155
POz,0,0,51,2.793692343739938e-07,0.155
Oz,0,0,51,-1.9655579689915044e-07,0.155
Iz,0,0,51,8.873317751373586e-07,0.155
O2,0,0,52,-1.5514457889623043e-07,0.16
PO4,0,0,52,-1.1317888939964163e-06,0.16
P4,0,0,52,-7.817776984773211e-07,0.16
P6,0,0,52,-1.213719049812988e-06,0.16
P2,0,0,52,-4.663112623224015e-08,0.16
P1,0,0,52,1.7459223393648373e-06,0.16
P3,0,0,52,2.0085827563788442e-06,0.16
P5,0,0,52,1.8721049040391048e-06,0.16
PO3,0,0,52,1.360790052796354e-06,0.16
O1,0,0,52,1.8489713503116141e-06,0.16
Pz,0,0,52,6.644229836296698e-07,0.16
POz,0,0,52,9.893909465499664e-07,0.16
Oz,0,0,52,4.809838057865054e-07,0.16
Iz,0,0,52,1.5747404603482237e-06,0.16
O2,0,0,53,1.295319655102403e-07,0.165
PO4,0,0,53,-7.439136279941782e-07,0.165
P4,0,0,53,-9.169464483290695e-07,0.165
P6,0,0,53,-1.5350449704516297e-06,0.165
P2,0,0,53,1.3233854923612492e-07,0.165
P1,0,0,53,2.2037447117005037e-06,0.165
P3,0,0,53,2.3232193906217733e-06,0.165
P5,0,0,53,2.0130733230496892e-06,0.165
PO3,0,0,53,2.011238334992344e-06,0.165
O1,0,0,53,2.4049935729790602e-06,0.165
Pz,0,0,53,7.808240938422909e-07,0.165
POz,0,0,53,1.6062389080813699e-06,0.165
Oz,0,0,53,9.532954889748888e-07,0.165
Iz,0,0,53,1.5676971169980428e-06,0.165
O2,0,0,54,-5.6006836644611793e-08,0.17
PO4,0,0,54,-6.063758915535595e-07,0.17
P4,0,0,54,-8.342257501922327e-07,0.17
P6,0,0,54,-1.8451973788181804e-06,0.17
P2,0,0,54,2.2137384713216134e-07,0.17
P1,0,0,54,2.6036017968168367e-06,0.17
P3,0,0,54,2.6267413555509055e-06,0.17
P5,0,0,54,2.3849482043305946e-06,0.17
PO3,0,0,54,2.3925218900308248e-06,0.17
O1,0,0,54,2.612800693161062e-06,0.17
Pz,0,0,54,1.192477634022554e-06,0.17
POz,0,0,54,1.9875775386463254e-06,0.17
Oz,0,0,54,1.1094427052435086e-06,0.17
Iz,0,0,54,1.3657135567796641e-06,0.17
O2,0,0,55,1.020141344309833e-07,0.17500000000000002
PO4,0,0,55,-2.07121130916632e-07,0.17500000000000002
P4,0,0,55,-8.670436628984138e-07,0.17500000000000002
P6,0,0,55,-1.869733902574002e-06,0.17500000000000002
P2,0,0,55,3.6598248519235775e-07,0.17500000000000002
P1,0,0,55,3.0193618590825553e-06,0.17500000000000002
P3,0,0,55,2.978683606505262e-06,0.17500000000000002
P5,0,0,55,2.7050789514902704e-06,0.17500000000000002
PO3,0,0,55,2.959614400516002e-06,0.17500000000000002
O1,0,0,55,3.1513621775311285e-06,0.17500000000000002
Pz,0,0,55,1.579459334393162e-06,0.17500000000000002
POz,0,0,55,2.372065983842702e-06,0.17500000000000002
Oz,0,0,55,1.1331438876184722e-06,0.17500000000000002
Iz,0,0,55,1.2466619745211218e-06,0.17500000000000002
O2,0,0,56,-1.5886447354824584e-07,0.18000000000000002
PO4,0,0,56,-2.101059769895773e-07,0.18000000000000002
P4,0,0,56,-8.409969163724045e-07,0.18000000000000002
P6,0,0,56,-1.9648667203329606e-06,0.18000000000000002
P2,0,0,56,7.031251884367492e-07,0.18000000000000002
P1,0,0,56,3.3180073260765505e-06,0.18000000000000002
P3,0,0,56,3.1937596409088947e-06,0.18000000000000002
P5,0,0,56,3.0530454274347e-06,0.18000000000000002
PO3,0,0,56,3.131530362586991e-06,0.18000000000000002
O1,0,0,56,3.014946351576279e-06,0.18000000000000002
Pz,0,0,56,2.024246480742796e-06,0.18000000000000002
POz,0,0,56,2.3880286073307434e-06,0.18000000000000002
Oz,0,0,56,8.804832208033343e-07,0.18000000000000002
Iz,0,0,56,5.843577036856382e-07,0.18000000000000002
O2,0,0,57,1.9583420447355114e-07,0.18500000000000003
PO4,0,0,57,-4.28677814522284e-08,0.18500000000000003
P4,0,0,57,-7.047936627196972e-07,0.18500000000000003
P6,0,0,57,-1.9800404998463377e-06,0.18500000000000003
P2,0,0,57,9.099360328591321e-07,0.18500000000000003
P1,0,0,57,3.4608888414738195e-06,0.18500000000000003
P3,0,0,57,3.223740907972881e-06,0.18500000000000003
P5,0,0,57,2.5620173677622007e-06,0.18500000000000003
PO3,0,0,57,3.2073737337713115e-06,0.18500000000000003
O1,0,0,57,3.329081617035145e-06,0.18500000000000003
Pz,0,0,57,2.3904558034648315e-06,0.18500000000000003
POz,0,0,57,2.714200448911321e-06,0.18500000000000003
Oz,0,0,57,1.2903123068784404e-06,0.18500000000000003
Iz,0,0,57,9.823158103396501e-07,0.18500000000000003
O2,0,0,58,3.3044556032671235e-07,0.18999999999999997
PO4,0,0,58,4.373956020671975e-07,0.18999999999999997
P4,0,0,58,-6.208839555335986e-07,0.18999999999999997
P6,0,0,58,-1.858327678224576e-06,0.18999999999999997
P2,0,0,58,1.081475644180968e-06,0.18999999999999997
P1,0,0,58,3.6284910172182266e-06,0.18999999999999997
P3,0,0,58,3.3354617919279594e-06,0.18999999999999997
P5,0,0,58,2.9660641595314123e-06,0.18999999999999997
PO3,0,0,58,3.4206056968536803e-06,0.18999999999999997
O1,0,0,58,3.5046392440769478e-06,0.18999999999999997
Pz,0,0,58,2.5428328024072787e-06,0.18999999999999997
POz,0,0,58,2.9014345991824595e-06,0.18999999999999997
Oz,0,0,58,1.2645245736574829e-06,0.18999999999999997
Iz,0,0,58,9.53711638963392e-07,0.18999999999999997
O2,0,0,59,-1.1966554202855106e-07,0.19499999999999998
PO4,0,0,59,8.802171155737387e-08,0.19499999999999998
P4,0,0,59,-7.925862301129188e-07,0.19499999999999998
P6,0,0,59,-2.0112229446526348e-06,0.19499999999999998
P2,0,0,59,8.982136726827872e-07,0.19499999999999998
P1,0,0,59,3.427268585666896e-06,0.19499999999999998
P3,0,0,59,3.150794794415733e-06,0.19499999999999998
P5,0,0,59,3.0359808887551565e-06,0.19499999999999998
PO3,0,0,59,2.906578238112066e-06,0.19499999999999998
O1,0,0,59,2.8403841986951527e-06,0.19499999999999998
Pz,0,0,59,2.3341098621470528e-06,0.19499999999999998
POz,0,0,59,2.49888101931462e-06,0.19499999999999998
Oz,0,0,59,7.691176909739365e-07,0.19499999999999998
Iz,0,0,59,-1.0844932676478863e-08,0.19499999999999998
O2,0,0,60,1.728541005531975e-07,0.19999999999999998
PO4,0,0,60,3.1434587225803637e-07,0.19999999999999998
P4,0,0,60,-8.451936163787258e-07,0.19999999999999998
P6,0,0,60,-1.8790061097808862e-06,0.19999999999999998
P2,0,0,60,9.189629179716664e-07,0.19999999999999998
P1,0,0,60,3.208182531942849e-06,0.19999999999999998
P3,0,0,60,2.8708978491757327e-06,0.19999999999999998
P5,0,0,60,2.623354975229792e-06,0.19999999999999998
PO3,0,0,60,2.8768898245050026e-06,0.19999999999999998
O1,0,0,60,2.721834022024077e-06,0.19999999999999998
Pz,0,0,60,2.2118469343397067e-06,0.19999999999999998
POz,0,0,60,2.404611974652722e-06,0.19999999999999998
Oz,0,0,60,7.292709438985685e-07,0.19999999999999998
Iz,0,0,60,-9.652219519880879e-08,0.19999999999999998
O2,0,0,61,-2.8315642015539623e-07,0.205
PO4,0,0,61,1.3578734875359218e-07,0.205
P4,0,0,61,-7.351099630632849e-07,0.205
P6,0,0,61,-1.9572559957582305e-06,0.205
P2,0,0,61,7.818604864302824e-07,0.205
P1,0,0,61,2.812321252157409e-06,0.205
P3,0,0,61,2.7679790933417857e-06,0.205
P5,0,0,61,2.600546238995416e-06,0.205
PO3,0,0,61,2.478783281129703e-06,0.205
O1,0,0,61,2.1212283216086633e-06,0.205
Pz,0,0,61,1.8018778483228955e-06,0.205
POz,0,0,61,1.997972382365473e-06,0.205
Oz,0,0,61,2.281024791585005e-07,0.205
Iz,0,0,61,-6.079126995207687e-07,0.205
O2,0,0,62,-5.197716229040696e-07,0.21
PO4,0,0,62,-6.640426968614481e-08,0.21
P4,0,0,62,-5.981578340053956e-07,0.21
P6,0,0,62,-1.8715505259108905e-06,0.21
P2,0,0,62,6.33047284391705e-07,0.21
P1,0,0,62,2.3954037366754105e-06,0.21
P3,0,0,62,2.3629977315461224e-06,0.21
P5,0,0,62,1.780278266161255e-06,0.21
PO3,0,0,62,2.0469295099286463e-06,0.21
O1,0,0,62,1.733578576740401e-06,0.21
Pz,0,0,62,1.582335646800796e-06,0.21
POz,0,0,62,1.6149012005060288e-06,0.21
Oz,0,0,62,-1.352838695772783e-07,0.21
Iz,0,0,62,-1.2435391276540365e-06,0.21
O2,0,0,63,-1.1839457510926805e-06,0.215
PO4,0,0,63,-4.793410554198867e-07,0.215
P4,0,0,63,-8.214002838606998e-07,0.215
P6,0,0,63,-2.2007961161498105e-06,0.215
P2,0,0,63,4.47764823613581e-07,0.215
P1,0,0,63,2.0997189297284055e-06,0.215
P3,0,0,63,2.2735494584814823e-06,0.215
P5,0,0,63,1.869609768578594e-06,0.215
PO3,0,0,63,1.631116264148201e-06,0.215
O1,0,0,63,1.1235425260789304e-06,0.215
Pz,0,0,63,1.3465631242704479e-06,0.215
POz,0,0,63,1.1472905921071672e-06,0.215
Oz,0,0,63,-6.896107553880449e-07,0.215
Iz,0,0,63,-2.232043734999353e-06,0.215
O2,0,0,64,-1.2062893339786085e-06,0.22
PO4,0,0,64,-4.548908948099125e-07,0.22
P4,0,0,64,-6.435276183086013e-07,0.22
P6,0,0,64,-2.279436652906708e-06,0.22
P2,0,0,64,4.1342554161653717e-07,0.22
P1,0,0,64,2.058928318831661e-06,0.22
P3,0,0,64,2.300243873091522e-06,0.22
P5,0,0,64,1.9350301709476237e-06,0.22
PO3,0,0,64,1.476722493643548e-06,0.22
O1,0,0,64,6.507333000698017e-07,0.22
Pz,0,0,64,1.4360150119564531e-06,0.22
POz,0,0,64,1.047552311600531e-06,0.22
Oz,0,0,64,-7.159435762258285e-07,0.22
Iz,0,0,64,-2.4242461229794033e-06,0.22
O2,0,0,65,-7.520000887752041e-07,0.225
PO4,0,0,65,-1.9922547252102313e-07,0.225
P4,0,0,65,-2.3556552203094587e-07,0.225
P6,0,0,65,-1.7267051958068914e-06,0.225
P2,0,0,65,5.804531430412939e-07,0.225
P1,0,0,65,1.947797286759132e-06,0.225
P3,0,0,65,1.904283380953568e-06,0.225
P5,0,0,65,1.2635069487502853e-06,0.225
PO3,0,0,65,1.317805129435682e-06,0.225
O1,0,0,65,9.320202329209933e-07,0.225
Pz,0,0,65,1.2460419482845206e-06,0.225
POz,0,0,65,1.117486270835824e-06,0.225
Oz,0,0,65,-3.768766071136215e-07,0.225
Iz,0,0,65,-1.9381881578936884e-06,0.225
O2,0,0,66,-6.447674735665588e-07,0.23
PO4,0,0,66,-3.116213494790861e-07,0.23
P4,0,0,66,-2.4778294542025826e-07,0.23
P6,0,0,66,-1.4725521200194104e-06,0.23
P2,0,0,66,5.161808109292556e-07,0.23
P1,0,0,66,1.8746345267219447e-06,0.23
P3,0,0,66,2.058328696233233e-06,0.23
P5,0,0,66,1.7788992239181836e-06,0.23
PO3,0,0,66,1.4555682517598343e-06,0.23
O1,0,0,66,1.2096890931452608e-06,0.23
Pz,0,0,66,9.681801715880823e-07,0.23
POz,0,0,66,1.1202886016960042e-06,0.23
Oz,0,0,66,-1.982996975618609e-07,0.23
Iz,0,0,66,-1.6583652734357383e-06,0.23
O2,0,0,67,-3.375344998212307e-08,0.23500000000000001
PO4,0,0,67,2.37512326969537e-07,0.23500000000000001
P4,0,0,67,5.989878359870738e-08,0.23500000000000001
P6,0,0,67,-1.0924793603460835e-06,0.23500000000000001
P2,0,0,67,7.236025023331948e-07,0.23500000000000001
P1,0,0,67,2.1470521375659142e-06,0.23500000000000001
P3,0,0,67,2.3294928429773138e-06,0.23500000000000001
P5,0,0,67,1.778759121067697e-06,0.23500000000000001
PO3,0,0,67,1.7213592092555315e-06,0.23500000000000001
O1,0,0,67,1.326540602512997e-06,0.23500000000000001
Pz,0,0,67,1.10032399297415e-06,0.23500000000000001
POz,0,0,67,1.5501658462157198e-06,0.23500000000000001
Oz,0,0,67,4.360416686288211e-07,0.23500000000000001
Iz,0,0,67,-1.234260912451394e-06,0.23500000000000001
O2,0,0,68,5.651121050647588e-07,0.24000000000000002
PO4,0,0,68,3.37444656063034e-07,0.24000000000000002
P4,0,0,68,2.989852771104267e-07,0.24000000000000002
P6,0,0,68,-9.206549697423852e-07,0.24000000000000002
P2,0,0,68,8.277338046124424e-07,0.24000000000000002
P1,0,0,68,2.36510043450942e-06,0.24000000000000002
P3,0,0,68,2.4873962923502445e-06,0.24000000000000002
P5,0,0,68,1.8886000326610494e-06,0.24000000000000002
PO3,0,0,68,2.054671642227798e-06,0.24000000000000002
O1,0,0,68,1.9003085220020446e-06,0.24000000000000002
Pz,0,0,68,1.2632308340530152e-06,0.24000000000000002
POz,0,0,68,2.045094809330122e-06,0.24000000000000002
Oz,0,0,68,1.1070827182092916e-06,0.24000000000000002
Iz,0,0,68,-8.626981561384613e-07,0.24000000000000002
O2,0,0,69,5.302072314354441e-07,0.24500000000000002
PO4,0,0,69,4.351309376059945e-07,0.24500000000000002
P4,0,0,69,1.0839771425596058e-07,0.24500000000000002
P6,0,0,69,-8.767901555870179e-07,0.24500000000000002
P2,0,0,69,6.507794286712622e-07,0.24500000000000002
P1,0,0,69,2.1584372845427386e-06,0.24500000000000002
P3,0,0,69,2.1968686687842567e-06,0.24500000000000002
P5,0,0,69,1.5035102390079255e-06,0.24500000000000002
PO3,0,0,69,1.7932366453689198e-06,0.24500000000000002
O1,0,0,69,1.7069716589927874e-06,0.24500000000000002
Pz,0,0,69,1.2889642416329607e-06,0.24500000000000002
POz,0,0,69,1.902966618695246e-06,0.24500000000000002
Oz,0,0,69,9.731758325293097e-07,0.24500000000000002
Iz,0,0,69,-9.348048304873795e-07,0.24500000000000002
O2,0,0,70,1.1561942660177532e-06,0.25
PO4,0,0,70,9.750758213991129e-07,0.25
P4,0,0,70,5.572556726427532e-07,0.25
